City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
595,Ponta Delgada,PT,2022-05-02 09:15:31,37.7333,-25.6667,66.51,77,75,4.61
596,Brunico,IT,2022-05-02 09:15:31,46.7958,11.9364,53.11,66,96,2.66
597,Nelson Bay,AU,2022-05-02 09:15:04,-32.7167,152.15,69.01,86,80,10.74
598,Boa Vista,BR,2022-05-02 09:15:32,2.8197,-60.6733,76.98,78,0,8.05
599,Sangar,RU,2022-05-02 09:15:33,63.9242,127.4739,33.04,99,100,7.23
600,Salem,IN,2022-05-02 09:11:48,11.65,78.1667,104.43,19,99,4.03
601,Cristalina,BR,2022-05-02 09:16:34,-16.7686,-47.6136,58.05,61,11,2.42
602,Mattru,SL,2022-05-02 09:16:36,7.6244,-11.8332,81.3,81,98,1.05
603,Palmerston North,NZ,2022-05-02 09:11:48,-40.35,175.6167,57.74,91,100,3.36
604,Ust-Nera,RU,2022-05-02 09:16:37,64.5667,143.2,33.17,90,79,2.75
605,Marystown,CA,2022-05-02 09:16:38,47.1666,-55.1483,39.85,100,100,5.84
606,Shakawe,BW,2022-05-02 09:16:39,-18.3667,21.85,77.07,39,41,9.01
607,Gamba,GA,2022-05-02 09:16:39,-2.65,10.0,82.44,76,99,3.38
608,Palivere,EE,2022-05-02 09:16:40,58.9664,23.8911,54.25,45,100,11.56
609,Mwense,ZM,2022-05-02 09:16:41,-10.3845,28.698,75.9,50,88,6.67
610,Baculin,PH,2022-05-02 09:16:41,7.4525,126.5842,81.01,85,92,5.66
611,Bloemhof,ZA,2022-05-02 09:16:42,-27.6469,25.607,67.57,24,0,3.4
612,Gizo,SB,2022-05-02 09:16:43,-8.103,156.8419,82.85,73,29,0.13
613,Wuwei,CN,2022-05-02 09:16:44,37.9281,102.6414,67.32,13,0,7.09
614,Mazamari,PE,2022-05-02 09:16:45,-11.3258,-74.5308,68.11,96,79,2.06
615,Nago,JP,2022-05-02 09:16:45,26.5881,127.9761,63.45,76,100,10.8
616,Benguela,AO,2022-05-02 09:16:46,-12.5763,13.4055,83.46,58,4,2.04
617,Lashio,MM,2022-05-02 09:16:47,22.9333,97.75,77.27,53,76,1.19
618,Gwadar,PK,2022-05-02 09:16:47,25.1216,62.3254,87.73,60,0,21.97
619,Kapoeta,SS,2022-05-02 09:16:48,4.7717,33.5903,82.0,57,95,6.8
620,Biak,ID,2022-05-02 09:16:49,-0.9131,122.8766,81.03,79,22,6.69
621,Bukama,CD,2022-05-02 09:16:50,-9.2,25.85,79.56,59,95,0.96
622,Altay,CN,2022-05-02 09:16:51,47.8667,88.1167,70.21,27,98,5.55
623,Half Moon Bay,US,2022-05-02 09:16:52,37.4636,-122.4286,52.88,84,100,26.46
624,Andenes,NO,2022-05-02 09:16:52,69.3143,16.1194,35.58,87,75,5.75
625,Handia,IN,2022-05-02 09:16:54,25.3833,82.1833,109.83,12,2,9.28
626,Bocana De Paiwas,NI,2022-05-02 09:16:54,12.7857,-85.1227,72.84,96,90,3.47
627,Jiexiu,CN,2022-05-02 09:16:55,37.0244,111.9125,71.87,22,92,1.48
628,Yayva,RU,2022-05-02 09:16:56,59.3303,57.2641,43.18,68,100,9.73
629,Santa Luzia,BR,2022-05-02 09:16:57,-19.7697,-43.8514,62.94,88,0,5.75
630,Sur,OM,2022-05-02 09:16:57,22.5667,59.5289,94.95,31,0,8.37
631,Antofagasta,CL,2022-05-02 09:13:17,-23.65,-70.4,60.08,86,60,0.85
632,Kaffrine,SN,2022-05-02 09:16:58,14.1059,-15.5508,83.37,23,92,6.85
633,Poso,ID,2022-05-02 09:16:59,-1.3959,120.7524,82.72,82,86,1.39
634,Grand-Lahou,CI,2022-05-02 09:17:00,5.1367,-5.0242,83.39,75,89,6.11
635,Sao Jose Da Coroa Grande,BR,2022-05-02 09:17:01,-8.8978,-35.1478,76.93,85,98,3.49
636,Khash,IR,2022-05-02 09:17:01,28.2211,61.2158,86.9,12,0,11.01
637,Ayagoz,KZ,2022-05-02 09:17:02,47.9714,80.4392,67.5,49,100,11.45
638,Byron Bay,AU,2022-05-02 09:12:16,-28.65,153.6167,64.94,71,2,9.46
639,Auki,SB,2022-05-02 09:17:03,-8.7676,160.7034,78.96,85,86,4.0
640,Pak Phanang,TH,2022-05-02 09:17:04,8.3511,100.202,82.42,83,100,13.27
641,Inverell,AU,2022-05-02 09:17:05,-29.7833,151.1167,60.12,72,53,1.99
642,Imamoglu,TR,2022-05-02 09:17:06,37.2651,35.6572,78.51,43,3,3.42
643,Kawambwa,ZM,2022-05-02 09:17:07,-9.7915,29.0791,71.17,59,98,5.79
644,Labuhan,ID,2022-05-02 09:17:07,-6.8844,112.2051,85.95,74,98,10.04
645,Magaria,NE,2022-05-02 09:17:08,12.9983,8.9099,98.11,11,15,10.07
646,Francisco Beltrao,BR,2022-05-02 09:18:09,-26.0811,-53.055,63.23,97,74,2.33
647,Chiang Rai,TH,2022-05-02 09:18:10,19.9167,99.9167,85.3,68,20,10.36
648,Santiago,CL,2022-05-02 09:18:11,-33.4569,-70.6483,57.16,66,0,3.44
649,Antalaha,MG,2022-05-02 09:18:11,-14.9003,50.2788,83.7,61,31,11.14
650,North Bend,US,2022-05-02 09:15:04,43.4065,-124.2243,48.92,96,100,11.5
651,Khorixas,NA,2022-05-02 09:18:12,-20.3667,14.9667,83.7,26,0,20.78
652,Ahar,IR,2022-05-02 09:18:13,38.4774,47.0699,51.73,83,100,5.39
653,Mwinilunga,ZM,2022-05-02 09:18:14,-11.7358,24.4293,71.28,49,28,9.84
654,Mkushi,ZM,2022-05-02 09:18:15,-13.6202,29.3939,67.75,57,13,12.1
655,Saint-Pierre,RE,2022-05-02 09:18:16,-21.3393,55.4781,83.91,68,0,11.5
656,Watrous,CA,2022-05-02 09:18:16,51.6668,-105.4679,31.78,93,81,8.05
657,Sayyan,YE,2022-05-02 09:18:17,15.1718,44.3244,72.55,23,42,7.54
658,Garoua,CM,2022-05-02 09:15:37,9.3,13.4,96.15,37,90,6.44
659,Trelew,AR,2022-05-02 09:18:18,-43.249,-65.3051,49.68,67,89,3.4
660,Tigil,RU,2022-05-02 09:18:19,57.8,158.6667,30.33,96,95,3.09
661,Chabahar,IR,2022-05-02 09:18:19,25.2919,60.643,86.27,66,0,17.47
662,Talara,PE,2022-05-02 09:18:20,-4.5772,-81.2719,68.45,81,100,12.48
663,Gorom-Gorom,BF,2022-05-02 09:16:49,14.4439,-0.2361,95.22,8,4,13.82
664,Zima,RU,2022-05-02 09:18:21,53.9202,102.0442,75.31,24,93,5.99
665,Guadalajara,MX,2022-05-02 09:17:40,20.6667,-103.3333,58.77,41,0,0.0
666,Quang Ngai,VN,2022-05-02 09:18:22,15.1167,108.8,76.42,81,100,15.77
667,Nabire,ID,2022-05-02 09:18:23,-3.3667,135.4833,80.06,84,87,1.7
668,Russell,US,2022-05-02 09:15:25,32.3502,-85.1999,67.23,91,100,2.46
669,Tukums,LV,2022-05-02 09:18:24,56.9669,23.1553,49.35,45,55,5.84
670,Linaon,PH,2022-05-02 09:18:24,9.9499,122.4483,85.15,69,100,6.58
671,Praia,CV,2022-05-02 09:18:25,14.9215,-23.5087,73.94,68,20,21.85
672,Timiryazevskoye,RU,2022-05-02 09:18:26,56.49,84.8769,51.1,54,100,14.32
673,Qixia,CN,2022-05-02 09:18:27,37.2975,120.8256,66.92,21,2,4.14
674,Mount Darwin,ZW,2022-05-02 09:18:28,-16.7725,31.5838,73.53,47,5,8.01
675,Elizabethton,US,2022-05-02 09:16:48,36.3487,-82.2107,64.17,75,75,0.0
676,Iskateley,RU,2022-05-02 09:18:29,67.6803,53.1512,25.95,73,86,10.56
677,Kupino,RU,2022-05-02 09:18:30,54.3663,77.2981,57.63,34,6,14.58
678,Naze,JP,2022-05-02 09:15:59,28.3667,129.4833,65.32,53,100,12.84
679,Zyryanka,RU,2022-05-02 09:18:31,65.75,150.85,32.9,90,100,5.7
680,Bontang,ID,2022-05-02 09:18:32,0.1333,117.5,83.95,71,100,7.05
681,Lafia,NG,2022-05-02 09:18:33,8.4833,8.5167,87.84,54,91,7.25
682,Hobyo,SO,2022-05-02 09:18:34,5.3505,48.5268,91.17,52,100,13.62
683,Kaeo,NZ,2022-05-02 09:18:34,-35.1,173.7833,58.32,93,100,6.29
684,Gallup,US,2022-05-02 09:15:36,35.5281,-108.7426,48.04,24,0,8.05
685,Lebanon,US,2022-05-02 09:17:53,36.2081,-86.2911,57.45,89,27,1.83
686,Mende,FR,2022-05-02 09:18:36,44.6667,3.5,53.08,47,100,2.24
687,Kosino,RU,2022-05-02 09:18:37,58.4127,51.2782,44.94,54,98,11.52
688,Salym,RU,2022-05-02 09:18:38,60.0625,71.4789,44.73,63,100,8.68
689,Sioux Lookout,CA,2022-05-02 09:19:39,50.1001,-91.917,33.87,93,100,9.22
690,Klaksvik,FO,2022-05-02 09:19:39,62.2266,-6.589,40.12,70,87,15.95
691,Ornskoldsvik,SE,2022-05-02 09:19:40,63.2909,18.7153,49.15,53,0,28.77
692,Verkhnyaya Inta,RU,2022-05-02 09:19:41,65.9811,60.3094,30.0,62,99,14.41
693,Starkville,US,2022-05-02 09:19:41,33.4504,-88.8184,64.06,94,75,0.0
694,Port Moresby,PG,2022-05-02 09:19:42,-9.4431,147.1797,81.82,83,40,13.8
695,Kirakira,SB,2022-05-02 09:19:43,-10.4544,161.9205,80.15,83,100,3.53
696,Nyurba,RU,2022-05-02 09:19:44,63.2842,118.3319,34.11,58,100,10.2
697,Forbes,AU,2022-05-02 09:19:44,-33.3833,148.0167,62.92,62,0,4.9
698,Acapulco,MX,2022-05-02 09:15:11,16.8634,-99.8901,71.42,88,0,0.0
699,Sola,VU,2022-05-02 09:19:45,-13.8833,167.55,75.87,100,75,0.0
700,Sangmelima,CM,2022-05-02 09:19:46,2.9333,11.9833,80.42,66,92,2.98
701,Khrebtovaya,RU,2022-05-02 09:19:47,56.7032,104.2494,39.88,79,97,14.61
702,Sistranda,NO,2022-05-02 09:19:47,63.7256,8.834,42.76,81,87,36.64
703,Leh,IN,2022-05-02 09:19:48,34.1667,77.5833,57.2,22,0,3.38
704,Belogorsk,RU,2022-05-02 09:19:49,50.9158,128.4611,47.34,72,100,15.03
705,Sawang Daen Din,TH,2022-05-02 09:19:49,17.4753,103.4575,83.1,84,93,6.29
706,Show Low,US,2022-05-02 09:19:50,34.2542,-110.0298,50.07,28,0,8.05
